,text,vin
1139,"g’day. recent stalker, first time talker.  ordered an m3p 28/4 after a mate took me for a drive in his m3 (he hasnt shut up about it since he got it oct last year).  admittedly, i didn't understand it till i experienced it and then i got it.. up until then i thought hybrids were the way forward for next few years.  anyway, on the sa experience, mine was responsive with my query last month. suggest maybe they’ve got some tasks on the go now with some cars on the way.  in any case, whether i’m waiting for a vin or a response from an sa.. patience is the virtue.",
1140,"we've had some good interest in the  and  since this local version went up - roughly 2.5x times as many people looking at the spreadsheet as have looked at the form.  by the looks of submissions, vehicle production for right-hand-drive m3's has shut down, the last vin date update is identified as monday 18th july, and given that was two days ago, i think we would have at least heard of one or two more if production had continued.  but still, everyone loves data. at least, i think a high proportion of us in this forum do. so please if you haven't provided your info, and you're happy to give away just a little bit of info publicly, please fill out the form         anyone with any suggestions - what useful charts would you like to see (like, the one below)? any improvements you think should be made, please feel free to message me.     cheers!",
1141,anyone else received their vin in the source code but no invoice?,
1142,fingers crossed for some more on-water vin assignments ,
1143,final invoice and vin received this morning od: 14/03/22 edd: aug 21 - sept 04 m3 p canberra,
1144,awesome! hopefully we'll see a lot more vin assignments today for m3p's ,
1145,"you ordered the same as me, one week later, but are now getting it 2 weeks before me. i am guessing that you are getting someone's canceled order, rather than a new vin assignment ""on the water"".  congrats!",
1146,01 march od. vin allocated!!!! just practicing my post for 6 months time.,
1147,what about the rego auth form in your account?   has anyone been contacted by their sa about returning that after the vin was assigned? i made the assumption and emailed it to them but have not heard anything from tesla outside the standard sms.,
1148,did you get an email from tesla with the rego docs as an attachment? the initial docs you signed at the order stage are for the home address and licence details. they send another via email with the vin and car details that you complete and return to the email address of the sent docs. in my case the return address was .,
1149,"i had a rego form uploaded after the vin allocation (qld). that form was part filled but mangled some details and would be unusable anyway. i had done all this paperwork in person with my sa on the day of order (vin excluded obviously). he advised that nothing more was needed (i had to contact them): so they still have the original correct, signed form. perhaps this applies to you.  if you have never done rego paperwork then certainly time to call your sa.",
1150,ive had a delivery date and have accepted the new terms approx a week ago. still no vin and no invoice. wondering what the hold up is. is anyone else in similar circumstances?,
1151,"have spoken to the tesla rep, and it seems the vin matching is still ongoing so don't give up hope yet.",
1152,"definitely agree with your sentiments, as a march 13 order i feel the waiting room is definitely the place for speculating , keeping spirits raised and passing on vin numbers to those waiting in limbo and hope of a vehicle this year.",
1153,"both our huge vin allocations have come on the weekend, have they not? maybe this weekend we're in for another avalanche ",
1154," go to your tesla account page and manage your order (as normal). then open this url  you can open it in a new tab and it should also work. the output is a json file, so if it doesn't display nicely in chrome you can add an extension to chrome.  i use this in edge (which is built on chromium of course) ... json beautifier & editor ... and i get this in my browser (just a snip ... the rest of the screen shows your 'rn' and options etc) ...     [ and i so much want that vin field to have data!! ]",
1155,"i have contacted tesla delivery advisor and trde-in advisor regarding registration document highlighted. if you finished registration document just after your order made before, you can ignore it as they have all of your information. if not, delivery advisor will contact you. the document is for showing your car’s vin and engine number detail. according to them- for the actual delivery, an sms will be sent with 3 days of pickup window. stay back and hang in there!",
1156,delivery date bought fwd significantly overnight.  was aug 24-sep 8 is now aug 13-27. still can't find a vin and need to sell my current sr+ as part of the conditional loan approvement but am kinda nervous about selling without a vin,
1157,anyone know the average time from vin reveal to invoice pls?,
1158,05/02 od got my vin yesterday,
1159,"waiting patiently. got tesla vision message and vin in source code on sunday 17/07, sms car allocated the next day and edd has been 27/08 to 05/09 since then. ",
1160,same. someone mentioned they received the final invoice after a week of vin reveal.,
1161,"the greatest possibility, for now, is mid-august vin allocation and early-mid september delivery.",
1162,"open your tesla account on one tab , then open another tab with  this will reveal your vin in the writing everywhere",
1163,"has anyone done any sort of analysis of expected output of known au productions days v known vin allocations? obviously there would be a lot of extrapolation and guess work, but i would be interested to see if the known production is accounted for with vins or if there are still vins to be allocated either at sea or waiting at the factory or dock.",
1164,there's a new trend to start - vin reveal party!,
1165,so i reached out to my sa as i still cant find my vin and was starting to get worried. theyve advised i have one. kinda odd given i can't see it with either of the known methods. either way away we go ,
1166,"my edd has come forward from 23/08-05/09 to 08/08-22/08. (still no invoice and received hidden vin last sunday)  can the shipping experts here advise what vessel that might be on? to my novice eye, it looks like potentially morning clara arriving pk 29/07?",
1167,"i have some new charts from the spreadsheet data. these can be viewed in the , and will update as more people enter their order details.          i'm going to add some more charts to highlight the difference between orders placed vs. orders with vins - hopefully a visualisation of the different data points (trim, paint colour, state) - and whether any conclusions can be drawn from the data point and vin allocation.",
1168,that happened to me too when my vin was assigned buy came good after a couple of days. wierd hey....,
1169,finally got my invoice looks like build date is 15/7 vin on the 16/7,
1170,got my invoice finally on 20/07/22 vin -10/07/22 build date - 09/07/22,
1171,"optimistically, i'm hoping for some m3 rwd vins this weekend. hey, i'd even be happy if the vin allocations didn't reach my order date of 19/2, as long as we see some movement this weekend for folks further back in the queue than me. at least we could all see some m3 rwd progress.  the above is my heart speaking. my brain says ... ""nope, not going to happen mate - it's looking like september""  btw, it's 11:45. only 45 minutes to go until 12:30. stop it heart ... listen to your brain !!!",
1172,"so...i just ducked into tesla parramatta nsw, as i was torn between whether to stick with the msm or to change colour to blue. whilst i was there, talked to 2 x sas and they both said that tesla bases production on forecast not build to order (i think most know that by now but anyway). they both stated that realistically you should not think of the model 3 queue as 1 queue but rather multiple different queues broken down by p, lr, rwd and then colours for each of the vehicle types. your order date is only relative to the other people in your vehicle and colour type. makes sense, most probably already knew this but just thought that i should pass on any tidbit of information that comes to light.  bottom line - decided i liked the msm best and am sticking with it. based on the data we have from  the last vin for my queue is 1st feb so it looks like i'm only a week off the order dates.",
1173,"what do i need to join your service, is vin enough?",
1174,from what i understand for me in adelaide it’s 5 weeks from when the car arrives in australia. then add on shipping time and it could be over two months from vin to delivery. ,
1175,"much like the model y thread, it looks like vin assignments have stopped? so no hope of any new vin's on morning crystal?  which means paganella and morning clara are our last hopes for q3 shipments. interestingly they are both departing on the same day: 19th of august.  maybe tesla are doing a big double batch for australia before they cut over to domestic production to finish off the rest of the quarter?  guess we will find out in 3 - 4 weeks time.",
1176,ah ok. i’ve gone from vin anxiety to ship docking anxiety ,
1177,"o based on your vin date, my guess is your car is not on the same boat as the others who‘ve had their dates pushed forward.",
1178,"anybody know why tesla seeming have gone back to the 3d5 motor?   just looking at my vin lrw3f7frxxxxxxxxx and i'm perplexed why the 8th digit isn't a ""s""..  my understanding was that they all went to the newer hairpin motor as of 22? it better bloody still be able to hit the advertised acceleration    did other rwd owners this batch (and the last) get the same ""r"" 8th digit?",
1179,are you sure that’s not the 3d6 motor? anyone got a unicorn model 3 vin to verify? if it is that’d be awesome. much higher power output.,
1180,this is the vin of our 2021 sr+ unicorn (bigger battery same acceleration) at work: lrw3f7fj7mc392xxx,
1181,"my pre-approval with macquarie expires beginning of september. after reading here, and considering, i've decided the odds of seeing my early march od vehicle arrive before then as slim to none, so will lose the 2.99% interest rate. interest rate is currently 4.99%, and very likely to rise again. i've started the process with macquarie of restarting the approval process to lock in the 4.99% interest rate. i feel super confident that i'll have the car before this would expire (end of january 2023).  but now, of course, cause the universe has a sense of humour i'll get a vin tomorrow and my car will arrive mid august, and i'll have the higher interest rate cause i didn't want to gamble. you're welcome, feb and march orders ",
1182,"so call to arms ... those lucky folks who have won the vin lottery in the last few weeks or so, can you post your 8th digit please? let's see what we can deduce from recent shanghai builds.",
1183,get ready for the vin storm!!! ( probably more y's then 3's though ),
1184,"just spoke to an sa. after telling me for months that i'm going to get a vin in july for a q3 delivery she has just told me if you fell short of being matched with a vin in the last few weeks then you're in for a q4 delivery.... ""sorry for any inconvenience""",
1185,"just found this on whirlpool, i don’t know if it is valid or correct.  “my vin is a 382xxx with the j engine. the j engine has always been the 3d6 p engine with 239kw of max power. there is another hairpin engine, the 3d7 b engine with 208kw of max power, but this one has only been seen on lr models, never on the sr+.”",
1186,"fyi, my earlier post (wanting to end my macquarie pre-approval at 2.99% which ends in september, since i know the car won't arrive before then, so i could lock in the current rate). i've been informed by macquarie this isn't possible. so when my approval ends in september, i'll have to reapply at whatever the rate is by then.  ymmv, but the individual i talked to indicated that once i had a vin and tesla did the final invoice, that is when they could release the funds - even though it effectively means beginning to pay back a loan on a car before you have the car.",
1187,post #12000. i wonder if this will give me luck and a vin assignment? seems just as random as previous assignments so ,
1188,"been wondering about known au production days v’s the vins allocated so far, so thought i’d look at the numbers.  pre-shutdown m3 capacity was 5500 per week.  we know there was a couple of days of au production, just prior to shutdown. we also know au production happened from the initial m3 reopening on 5/8. there also seems to have been limited production after an early re-opening on the 4th, but we won’t worry about that for now. production continued right through to 17th. so in total thats 15 days of known au production.  so potentially there *could* be 11875 m3‘s produced for australia.   so how many vins have already been allocated? dunno. anyone’s guess really, but i would suggest way less than 11875.  i think we can assume in general now that orders exceed deliveries each quarter. q1 2022 there were 4417 deliveries. orders per quarter, may be 5000-6000? vin allocations so far this quarter are a little bit hit and miss, but are clearly less than a quarter’s with of orders. some where in the order of a month to 6 weeks at most. so my guesstimate is that we have about 2500 vins at most so far.  so where’s the rest of the m3’s? possibilities include:  my optimistic hope is that there is some of each of those at play, so therefore there are still some vins to be allocated for cars already produced.  obviously, this is all speculation, based on a few tid-bits that we know for sure. happy to be corrected on any of the details or assumptions.  what do you all think?",
1189,can anyone pls tell me when is the latest order day for the people who got vin already? waiting for my awd in brisbane,
1190,"wo, wo, wo. hold up. did you just say you got a vin for a rwd with od 13/3/22? where are you located and what's your colour spec?",
1191,i think that rwd is an error - order date duplicated in the vin date column,
1192,can't actually see a vin mentioned here. i think snoopy was just getting a smile from the giphy clip .. i certainly did as well.,
1193,finally received my invoice a few weeks after getting vin in source code - thought it was never going to come.   build date 16/7 so looking like viking passama i reckon?,
1194,i'm hoping i get a vin for my birthday in late august.,
1195,best to think of it not as a singular list but as multiple lists.  so there is a specific m3p blue/white queue for which the latest order date i have recorded that has a vin is 6/02/2022 (bartw). i haven't even been tracking wheel choice so that might add to the number of queues too. further there has been some perth orders brought forward to add to the confusion.,
1196,i got a vin the day after my birthday and found out later the car was built on my birthday.  good luck to you!,
1197,"you can get the insurance just on the vin and update the rego later. we all had to do this for canberra deliveries for a long time, because tesla weren't registered as a local dealer and the car would be delivered unregistered to our address.  that said, i'd still not leave payment until the absolute last minute if it were me.",
1198, i have a vin and my edd has remained stable for ages: 9-19 august,
1199,i got that same message and for an instance i thought it was a vin allocation message ..,
1200,i think that we will have a couple of days of vin for 3’s when the line reopens and will be on the same ships as the new y’s coming,
1201,"the whole dash assembly and wireing harness, steering linkage and colloum would be different however the indicater stalk is on the off side so there is something there. you would think that standardization for the body and sub-frame would prevail but its possible there are l and r bodies for mounting points. its possible that the vin is the first part of the construction. i think parts manufacturers have the stock and shanghai throw it all together ...one every 44 seconds.!!! (after the paint has dried)",
1202,"thats ""roos revenge"" if it were the 3 lr you would have to keep blowing it up with the pump till you got to a service station or phone reception. notice that yours and mine could be on the viking passama just off the qld coast of rockhampton vin same date (could be twins)",
1203,"the main frame of the 3 is designed to be agnostic in relation to the location of the driver. the firewall has two identical openings for the steering components. on each version (l or r) the unused opening mounts the mcu and the associated liquid cooling pipes for the mcu. pedal mounts are also the same for each side and duplicated in the pressings. layout of the hv battery, the battery penthouse and 12v battery outlets are identical for all variants. all chassis electrical to the front of the car run through a tunnel in the frame. the only difference there is that the tunnel carries the power cables for the extra front motor for the lr and p models. everything else is identical for all variants. the dash is the only major component that is specific to each version and that slots in during assembly to marry the dash vin to the chassis vin. there are differences like drivers seat which has lumbar support where the front passenger does not but these are minor compared to the overall build.",
1204,m3p ordered 16/03 still no vin assigned *twiddles thumbs,
1205,do you mind telling where you found the build date info?  i ordered 12-feb for a red m3lr (melbourne) and i have a edd of 17 aug - 31 aug.  but i'm unable to find the vin from the tesla page source. i found the vin from this url - ,
1206,your rn is your place in the queue and nothing else matters. few of my friends even changed from model y performance to model y rwd then received instant vin and edd.,
1207," check your invoice information. at the top, where the car and vin are detailed it says odometer reading.",
1208,"for those still looking for vin, the chrome vin finder extension didn't pick up my vin assignment today. i've removed it from my browser, apologies for posting it.  i've found having two windows open worked best, one with the tesla account page (which i refresh to check that i'm still logged in), and the other with this link (which is the second one i refresh after logging in) : ",
1209,"ok folks, while you are waiting for your magical vin to arrive (like me) and are looking for something ""tesla"" to do (in order to get your tesla fix for the day), take a look at this ...    i started playing around with this last night. i set up a docker container for home assistant and now i'm working on getting ha to talk with the hpwc.",
1210,"after finding out from this thread that the wall connector has an api that provides data, i now find myself with the overwhelming urge to build a azure cloud connected service to track the data on a regular basis, then output the data to some charts so i can visualise and tally up power usage.  something to do while i sit here tapping my fingers for that magical vin to appear ",
1211,have you received the vin ?,
1212,"evening guys n' girls! a bit late reporting here, but wanted to share that i've 'magically' received a vin and tentative edd (11/08 - 25/08).  m3lr white on white all standard od 10/02/2022 (original wait est was 14 - 20 weeks) 2.99% finance.  has been a whirlwind of activity, received a text message @ 1:01pm on 02/08, checked my tesla app and sure enough, asked me to log into my account to accept changes (tesla vision & range drop) - done. shortly after that the lovely sa who returned from her much deserved leave called me up to also confirm and let me know - finance underwriter called me up yesterday to request settling early ahead of delivery to avoid having to extend another 90 days.  have made a part payment (on deposit) will finish that up soon, now i've just got to complete the registration forms for the rta - ahh and then there's comprehensive insurance.   checked in on our awesome forum on tuesday but noticed an absence of 'i got vinnnn spam' so...looks like someone cancelled their order?  (to whomever you are out there, i am sorry but thank you and i will ensure that i will enjoy this beautiful gift on your behalf! may fortune and prosperity find you yet wherever you may be! )  for all that are looking on and waiting, hang on in there! your time will surely come!  (edit, another 90 days, sorry.)",
1213,got the same thing. still no change to delivery dates since vin allocated though.,
1214,"ok, that’s it…. until i get my vin notification, i’m changing my profile pic, and holding my breath from….. now!……. and…. i’m summoning the super powers of the mighty mekon to help. (he’s a really bad dude… just ask dan dare)",
1215,vin storm! vin storm! vin storm! ...pretty please,
1216,"this could indicate a new au m3 production run!  we would all appreciate those with a m3 rwd vin allocated today share the first four digits of the last six (6???xx) and the motor code, digit 8 (r or s).",
1217,must admit im cautiously optimistic after seeing a rwd vin assigned finally  now to desperately try to not check for a vin every 30 seconds for the whole weekend...,
1218,someone bless us with another vin allocation today so that we can confirm it’s not a once off please ,
1219,"when my vin arrived this morning and given the delivery window, i was assuming it was the start of a new production run. now given the passing of a few hours and no sign of any further vins, including the facebook groups i’m in, i’m beginning to think this may be a re-allocation? if so, maybe my delivery window will bump forward a bit as it approaches?  would much rather see evidence of a new vin avalanche, but just very relieved for now!",
1220,"hey blaq,  interesting similarity in our orders. my m3 lr order was 14 days before yours, have vin and about 2 weeks away from delivery my my p order was 1 day after yours, edd is months away, your order has vin.  schoolyard trade? just like footy card days!",
1221,omfg...got the vision thing-a-me and edd september 14-23. i am in a state of shock.  edit: and a vin in the code thingy ,
1222,"just wondering if when people who recently got vins used the url  to check for a vin did they have the year field in the response filled in saying 2022 before the vin was allocated?  mine is blank and it kind of makes me nervous when i have a room full of accessories that fit the 2022 model 3 that they are leaving it open that it might be a slight variation with a 2023 model that they deliver (and who knows what small changes they might make). i'm pretty sure my mid feb order will come this year but tesla generally make tweaks between 3rd and 4th quarter from what i've seen.  it has fields like the following which indicate that it's a model 3 for australia and my order number (redacted), etc, etc but year is """" which i'd think means it's undetermined at this point in time: ""year"":"""",""model"":""m3"",""vin"":"""",""rn"":""rnxxxxxxxxx"",""countrycode"":""au"",""imageurl"":...  it's probably blank for everyone, but just curious if others have seen it have a value prior to the vin allocation.",
1223,it was all blank prior to vin assignment.,
1224,got my vin yesterday has 2022,
1225,hoping for a vin storm tomorrow as shanghai is back to full production as of today.,
1226,"the car build is relatively short.   from my understanding the longest part is waiting for paint to dry on the body. the assembly after that is about 90 minutes. then testing etc. they may have sped all that up after the upgrade - difficult to tell without another one of those factory walkthroughs where tesla answers questions etc.  as above, they dont build to order but build based on the stats for a region.  the vin is generated as part of the build/assembly process and later on allocated to a person based on configuration, region, and eventually the order date (some people say a dart board is used in the allocation process )",
1227,which would leave us essentially where we are now. with multiple queues and the last order date a vin has been allocated for each queue making the end of the queues look like a sawtooth.  furthermore if it is most efficient to create sets of say 8 bodies of a single external colour then this exaggerates the differences in the individual queues. and assuming the factory works off a variation of jit manufacturing (with a smaller imho) warehouse nearby (thanks wu wa video) then any supply chain disruptions to parts/materials specific to a combination will change the build orders for that period of time. eg if blue paint had a 2 week delay then they would just build other colours for a while.  thus they really dont take the next order off a singular queue and build that but would base it off the stats in the current queue for the region they are building it for.,
1228,"you are absolutely right. there's no absolute confirmation that the upgrade has been finished and since model y has finished the upgrade a couple of days earlier, there's an even chance of being early or late.  12:30 pm vin allocation was a joke from the beginning but i like to tell it again and again.  finger crossed at 12:30 pm today again.",
1229,"just got the official sms notification that a vin has been assigned, but no invoice as yet",
1230,"mmm'kay speculators give me your thoughts. i got my vin on friday night for a july build rwd, so seems to be a reallocation/cancelled order. my edd seems a little weird - 14-23 september. wondering if this means it is on the way with the august deliveries but gets held back in a naughty corner for some reason? anyone else this edd (i couldn't see any on the spreddy but then again my eyeballs are tired).",
1231,"i'm now gonna lie, i'm 100% pissed that you ordered the exact same spec, colour on the same day and you have a vin and delivery date very soon.",
1232,my vin build was 16/7 viking passama left 22nd and has docked at pk last night however im looking for an updated invoice and an odometer reading more than 0 to know is in aus. might be on morning crystal docking tomorow. ah wot the hell !!! its just a car with a bunch a aas under the floor???,
1233,build date is on same line as the vin on your invoice.,
1234,"has anyone who thinks their car got off loaded at pk seen their vin in the ""register of australian vehicles"" yet? or is it just to early to ses them registered?",
1235,i'm thinking mine got off loaded in melbourne for sa.  moderators note: image disclosing vin has been deleted as requested.,
1236,fyi - you didn't obscure your vin where it's printed just under the search bar.,
1237,i think you only get 5 or 10 minutes after you post it to make changes. maybe one of the mods can delete it for you.  either that or you'll just have to cancel your order and ask for a new vin ,
1238,my vin has just popped up on this!  it's happening!,
1239,i tried this with my vin and it has no record. i also tried it with my existing cars vin and it also has no record???,
1240,"just for anyone worried about changing colours etc affecting their ""line in queue"" i changed the colour of mine early june and still got a vin mid july. so it doesn't seem to affect unless you're in an active vin allocation window",
1241,"if my car’s edd is aug 22-31 & the vin pops up in the australian registered vehicles search, would that mean that my car is likely to be in port kembla now being processed, etc? also, any ideas how long it usually takes to get trucked to gold coast for delivery?",
1242,depression - i've got my vin and invoice but no communication on delivery dates on account or thru sa. all i've been told us because it's coming from sydney on a truck to cairns they'll 'let me know'. i don't think it's going to happen and i vacillate between depression and anger from the lack of communication,
1243,"to help those with delivery anxiety... my vin is showing up in rav site now, it was registered yesterday. i have od 18/12/2021 and edd aug 10-22 for an m3lr midnight silver / black. gold coast.",
1244,the wait is excruciating...hope its not a letdown in the end. i think we are all smelling them near. can i arrange insurance with just a vin or do i need rego details? (just getting keen),
1245,i hope so! maybe a vin bonanza next friday 19/8 ,
1246,so... no vin storm yet...?,
1247,yeah hence my guesstimate for when we would hear of new vin allocations around 19/8 (friday). in the last run of vin allocations on 15/7 and 16/7 (circa page 500 of this thread) the vessels were set to depart between 14/7 and 19/7. if tesla allocates model 3's on any of those ships i'd hope that we'd know about it come next weekend!,
1248,"i wonder if these dates are why we haven't seen the aus vin storm yet since production restarted. a full shipload of model 3s is less than 2 days production run, and they wouldn't want to have a bunch of rhd cars sitting around clogging the yards before the ship arrives. hopefully they've scheduled a run of aus cars just in time for rolling onto the next ship or two!",
1249," i think those vic teslas were the sr+/rwd ones which arrived in melbourne on morning clara (her departure from shanghai lined up with the build dates for those models). the lr and maybe p orders who have vins have build dates after she left and are most likely on viking passama, so once those are offloaded on saturday we should hopefully be seeing delivery texts next week. seems like tesla have changed things from previous quarters and our cars are now being offloaded at melbourne instead of port kembla. although not sure if all melbourne sr+/rwd orders who were on morning clara have gotten their texts yet.  edit: the rav portal just updated and my vin has been registered today (11/08), not sure if that’s indicative of where it is though ",
1250,my vin has just shown up on the rav. not sure what that means in terms of timelines but i'll take it as another shuffle forward towards the finish line.,
1251,"correction, just checked rav and my m3 vin entered on 11/08/22 ",
1252,hey everyone… great forum….first post. thought i’d throw my details in the mix:  m3lr white / white od 11/03 (chatswood sydney) build 15/07 received sms to expect delivery sms yesterday (10/08 ) . paid final invoice last night (10/08) vin showed up in vehicle registry at lunchtime today (11/08) edd still showing 20aug - 3sept no final delivery date yet  hpwc installed a couple of months ago no other accessories yet ( but starting to order some stuff this evening )  looking forward to the next bit !!!!!,
1253,"my vehicle shows up on the vin search on rav website now, generally how long does it take to ship to alexandria and a delivery text sent out?  edd is 13th-27th on this month.",
1254,"just check rav, vin found! hopefully sms will follow soon",
1255,when will the vehicle appear on the rav? records of vehicles entered on the rav can be found via the publicly accessible rav search function. records of new entries are transferred to the public search database at 12 noon and 6 pm daily aest (1 pm and 7 pm aedt). the rav is searchable only by the vin and only one vin at a time.  could be a batch of vin's processed in about 1hrs time!,
1256,yeah its just hard to work out the process of delivery and a time line. do they register it first and then notify an sms or reverse. its just been such a long wait and to sail off $80k or so and all you have is a vin number is a little counter intuitive.,
1257,yes he does. i used to be active on this forum but once i got a vin i switched to vedaprime. he does not know everything but his information is either accurate or has logic (not speculation). the quality of conversation on his discord channel is also good and much better segmented than this forum. if you do not want to discuss tint-wrap or insurance you can mute those channels etc.,
1258,"if the vin is found on the register of approved vehicles does this mean it's already landed in port, or could still be on the boat?",
1259," what happens if my vin is showing up as ""error in input"" from this website, but its already up on rav? does that mean the vehicle has already docked off?",
1260,my nephew ordered a model 3 lr in february and he gave me his vin last week.  it turned up in the register of approved vehicles today.  he is taking delivery in canberra.,
1261,"moderators note: i’m getting multiple feedback that the 12:30am joke is not helpful and is aggravating users waiting on their vin cars.  this is just one of a number of examples and is not designed to highlight or shame the specific poster.  the joke has run its course, for the sake of harmony i will be deleting references to the 12:30 joke from now on without notice.",
1262,just received the tesla vision approval and vin in web page source code!,
1263,"hi guys,  just thought i would let you know i received my vin today model 3 lr sa, ordered 20th feb eta still aug to oct",
1264,"got a vin today.  model 3 lr sa, ordered 28th feb eta still aug to oct",
1265," while we're all waiting on vin updates and boat updates, i used ai to create this which represents how we're feeling.",
1266,congratulations  rwd vin for march please vin machine,
1267,"hi congratulations on your vin. once youve been electric you can’t go back   just interested to know if the vin does not appear in your manage screen and you’ve tried a server refresh- ie: shift f5, sometimes cntl shift f5. if the vin is in source then it should render but your browser is showing cached data.",
1268,we have never seen the vin on the manage screen. only in the final invoice.,
1269,just got the invoice when i refreshed the screen.  can confirm the build date is 11/08/2022.  looks like there might be an impending vin storm?,
1270,"forget the vin storm, it’s an sms storm! canberra text received at approx the same time as the rest of you ",
1271,multiple friends of mine have received their vin in the last few hours. they all seem to be lr orders. the latest od among them is the 6th of march.,
1272,i’m thinking a massive vin storm tomorrow. sit down watch it rain and hopefully your number gets called,
1273,perhaps the rwds have already been made but the vin man hasn't come to this side.,
1274,"got my email.. logged in, so know what my vin is.. so awaiting an sms soon to make it official   m3p for me.  great to see in those photos only about 1% red sitting on the dock ",
1275,"vin in source!  with all these lrs dropping, i thought i'd check mine and lo and behold i got the a tesla vision prompt and was directed to the payment page. then went into source code and found the vin!  eight digit: k (dual motor - standard (hairpin windings)) last vin digits: 6136xx  od: 03/03/22 lr msm/black gold coast edd: aug-oct 2022",
1276,thought i'd add my status too. got the vision confirmation in the app and vin shows up in source code now!   m3lr red/white od: 25 feb 22 edd: aug to oct location: newcastle (sydney delivery),
1277,lr grey od: 14/3 edd:no change  vin: 13/8 location: canberra  car build august and vin issued.,
1278,update to my vin allocation list  ,
1279,"your vin will be shown in the source code, when logged in open ",
1280,"rwd vin issued overnight, 610xxx, ordered 31jan. many more will follow!",
1281,"hey guys first time poster, but i logged on this morning and i now have a ed. details are od 13 march m3 lr silver edd 21 - 30 september  vin found in the code. delivery location canberra  happy times",
1282,invoice received with vin in source code! lr white/black od: 13/3 vin: 13/8 edd: aug-oct location: melbourne,
1283,hopefully a rwd vin flood is imminent!,
1284,"hey stan, my vin is 6103 allocated a week ago with a build date of 16/7. seems mine might be a reallocated cancellation. given yours seems to be the only rwd lately i wonder if yours might be the same? the good thing about that is hopefully your car is already well on the way here rather than just leaving the factory. will be interesting to see the build date on your invoice.",
1285,my vin is 6107xx so not clear evidence of a new production run. invoice is probably 24-72 hrs away.  @ picked up a rwd reallocation recently. what are your first four vin digits?,
1286,"perhaps this has already been shared, but by placing your vin in this search tool, ( molace.com/trk/search) , you can find out which ship your tesla is on. my rwd od23/1 build date 16/7 arrived on euphony ace in port kembla this morning 13/8. edd is 25/8 in chatswood.",
1287, app updated with estimated delivery overnight. so full details just incase it helps:  order: 01 march vehicle: m3 lr location: brisbane vin through chrome extension: 12 aug invoice: none yet estimated delivery: 20sep-30sep  anybody here with the same delivery estimate? i’m surprised the car is still 5-7 week away from delivery with all these ships.,
1288,"congrats to all those people who have received vins in the recent storm! very happy for you guys - and it gives the rest of us a sliver of hope that maybe ours is on the way too!  question for those who have received a vin and sms: how long is it normally between your app updating with a specific edd (eg. aug 17-31) and you getting an sms? reason being i was thinking of contacting the app developers and suggesting they add a push notification whenever the edd changes. would save me having to buy a new f5 key every month. if it turns out that we get an sms within an hour or so the the app updating, i won't bother checking it every 5 seconds. but if it's days in between, it's probably a feature most of us would appreciate? when i say most of us, i mean those people that can't just be chill and wait like an adult. i just am not that person and i make no apologies ",
1289,congrats! are the first 4 vin numbers of the last 6 : 6107xx?,
1290," congrats!, yours gives me hope that i may see a vin soon, but still need to check, could you please let us know what your build date is once you find out.",
1291,congrats! are the first 4 vin numbers of the last 6 : 6107xx? this will help determine reallocation or new production run before we get our build date. other recent rwd vins are 6103xx and 6106xx.,
1292,will do. still no vin ,
1293,yoooo vin gods you on smoko?,
1294,"question for victorians who’ve taken delivery or got their delivery texts, did your vin appear in the vicroads rego check or your vicroads account before you got the text? wondering if the car is registered before they book a delivery slot (and if so another website to keep checking )",
1295,"and also, that's just what, 1/5 of the total cars on the video? even if you have both my and m3, surely there will be more vin coming right? right???? ",
1296,"if you're worried, how do you think i feel?  i'm just very much in the barganing stage of tesla grief and convincing myself that they have to do a big push, greater than normal to clear out all of q1 orders. veda thinks thousands are still to come in q3 so i'm hoping that i'm one of them!  these vins are prgressing days too slowly for me to be confident though. for me to feel like i'm in this batch, i'd want to be seeing 20-30th of feb orders getting vins by the end of today or tomorrow.  when this vin storm quites, i'll move into acceptance stage of tesla grief that mine will come in q4.   i'm hoping to be surprised though ",
1297,"vin and invoice received overnight!!!! oder date 13/3/22 lr white/black delivery august-october  build date 12/8/22 location melbourne  vin ..614….  first time poster, long time reader…",
1298,not the vin storm i expected. but glad to see some peoples orders are being fulfilled.,
1299,i think they said it would be a careful ramp after the production line reopened. which i think only restarted about a week ago. i think you will get a vin in the next week.  does anyone know if there were any changes to the cars after the production line pause? or was it all just production line optimisation?,
1300," do you have a similar vin to mine which was issued overnight 6107xx? (we have the same config and location, i ordered one day later.)",
1301,with that date you should have a hidden vin too,
1302,"after my vin arrived yesterday, i got my edd update. originally aug - nov, now showing sep 21 - 30. which is exactly as i predicted as i'll be overseas until the 1st. ha.",
1303,updated edd overnight 14-28 september (from august-october) after vin and invoice friday night. order date 13 march. melbourne. excitement level just gone up! i’m thinking of doing a ceramic coating - should i?,
1304,so here's a thought ... the vin allocations recently are lr and p (as we know) and not many (hardly any) rwd. what motor is used in the rwd compared to the lr & p models? is there a supply issue at the plant with motors for the rwd? or am i overthinking this a bit?,
1305,i think they try to give you a week notice.  do you know where your car is? has it landed in australia (i.e. vin on the ) and when?  i have the same window but still no delivery scheduling sms for a brisbane pickup. the car landed 11 aug. i expect transit time to sydney would be shorter than to brisbane.  the terms in your order agreement give you 7 days to pick up from when they tell you the car will be available but realistically they need to have some flexibility to account for things like a covid isolation and people getting on with their lives in the face of indefinite delays. call them on monday and explain the situation to see what can be done.,
